# Time-averaged data for fix 3
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11] c_myRDF[12] c_myRDF[13]
200 100
97 9.65 0.932247 147.719 0.962171 79.5891 0.16599 2.58235 0.942852 80.734 0.984005 4.29189 1.02387 4.23301
98 9.75 0.940298 152.041 0.926205 81.9031 0.450739 2.64198 0.940954 83.0864 0.933617 4.41693 1.00692 4.36786
99 9.85 0.934585 156.426 0.89933 84.1963 0.450595 2.70284 0.943996 85.495 1.00508 4.55432 1.01751 4.50695
100 9.95 0.933745 160.896 0.96012 86.6944 0.597004 2.78506 0.944793 87.9549 0.968186 4.68936 1.00708 4.64741
15200 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.044642 0.000852211 0 0 0 0
10 0.95 0 0 0 0 0 0 36.5791 0.87278 0 0 0 0
11 1.05 0 0 0 0 0 0 4.34311 0.999223 0 0 0 0
12 1.15 0 0 0 0 0 0 0.0222396 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0181311 0.00160374 0 0 0 0 0 1 0 0 0 0
15 1.45 2.51429 0.258184 0 0 0 0 0 1 0 0 0 0
16 1.55 4.98113 0.838986 0 0 0 0 0.0379952 1.00241 0 0 1.03061 0.00350198
17 1.65 0.596551 0.917807 0 0 0 0 0.457086 1.03526 0 0 4.61875 0.0212864
18 1.75 0.209997 0.949004 0 0 0 0 0.958363 1.11273 0 0 8.09828 0.0563492
19 1.85 0.45433 1.02446 0 0 0 0 1.12229 1.21411 0 0 12.5339 0.117007
20 1.95 0.674921 1.14901 0 0 0 0 1.26525 1.34109 0 0 8.61316 0.163313
21 2.05 1.09163 1.37165 0 0 0 0 1.12799 1.46621 0 0 3.52494 0.184263
22 2.15 1.33012 1.67003 0 0 0 0 0.946134 1.58163 0 0 1.2543 0.192457
23 2.25 1.35354 2.00254 0 0 0 0 0.707554 1.67617 0 0 0.59411 0.19671
24 2.35 1.39916 2.37746 0 0 0 0 0.560505 1.75785 0.324318 0.00253326 0.581651 0.20125
25 2.45 1.40986 2.78812 0.0485747 0.0076918 0 0 0.495992 1.83642 2.61538 0.0247339 0.56933 0.206081
26 2.55 1.35768 3.21651 0.262743 0.0527513 0 0 0.489094 1.92035 6.34483 0.0830601 0.640649 0.211974
27 2.65 1.30636 3.66165 1.47807 0.326521 0 0 0.564411 2.02495 4.64859 0.129213 0.146083 0.213423
28 2.75 1.1389 4.07953 2.59682 0.844458 0 0 0.719118 2.16847 2.43122 0.155207 0.080786 0.214286
29 2.85 1.11828 4.52028 2.88056 1.46154 0 0 0.883001 2.35777 1.19273 0.168901 0.0238369 0.21456
30 2.95 1.09055 4.98078 2.91683 2.13097 0 0 1.19705 2.63269 0.843495 0.179279 0.0263803 0.214884
31 3.05 1.05858 5.4586 2.30635 2.69676 1.90095 0.0246914 1.36352 2.96743 0.79803 0.189775 0.170021 0.21712
32 3.15 1.04379 5.96114 2.08746 3.24301 0 0.0246914 1.5597 3.37586 0.634722 0.198677 0.192245 0.219818
33 3.25 1.08901 6.51923 1.28883 3.602 0 0.0246914 1.59585 3.82069 0.533021 0.206636 0.410497 0.225949
34 3.35 1.13536 7.13748 1.2014 3.95756 0 0.0246914 1.5815 4.28905 0.307579 0.211516 0.277647 0.230354
35 3.45 1.19301 7.82645 1.04605 4.28591 0 0.0246914 1.51901 4.76619 0.456072 0.219191 0.778085 0.243446
36 3.55 1.27799 8.60789 0.871924 4.57571 0 0.0246914 1.46615 5.25378 0.352535 0.225473 0.903804 0.25955
37 3.65 1.30191 9.44951 0.878534 4.88438 0 0.0246914 1.34081 5.72517 0.406325 0.233127 0.955034 0.277536
38 3.75 1.2605 10.3096 0.986551 5.25024 0 0.0246914 1.30208 6.20837 0.475474 0.242578 0.652479 0.290509
39 3.85 1.25882 11.2149 0.967442 5.62843 0 0.0246914 1.24219 6.69424 0.628095 0.255743 0.683388 0.304828
40 3.95 1.24604 12.1582 0.990547 6.03599 0 0.0246914 1.18432 7.18187 0.764074 0.272596 0.906118 0.324821
41 4.05 1.23143 13.1382 1.02481 6.4793 0 0.0246914 1.15751 7.6829 0.790617 0.290926 0.723876 0.341601
42 4.15 1.22682 14.1634 0.987929 6.928 0 0.0246914 1.11121 8.18792 0.838577 0.311348 0.824432 0.36167
43 4.25 1.19465 15.2104 1.06587 7.4357 0 0.0246914 1.11188 8.71788 0.891132 0.334101 0.840734 0.383142
44 4.35 1.1865 16.2997 1.06024 7.96476 0.859393 0.0474074 1.07299 9.25368 0.887079 0.357828 1.23109 0.416078
45 4.45 1.1456 17.4003 1.11255 8.54578 0.0718343 0.0493827 1.07365 9.81476 0.91285 0.383384 1.19809 0.449616
46 4.55 1.14593 18.5514 1.06206 9.12562 0 0.0493827 1.06213 10.395 0.797547 0.406726 1.23406 0.485734
47 4.65 1.1234 19.7299 1.10798 9.7574 0 0.0493827 1.06698 11.0038 0.926167 0.435038 1.04567 0.517698
48 4.75 1.11938 20.9554 1.09247 10.4074 0 0.0493827 1.04203 11.6242 1.0217 0.467625 1.08334 0.552255
49 4.85 1.1358 22.2516 1.0805 11.0777 1.34521 0.0935802 1.09317 12.3028 0.982648 0.500304 0.981603 0.584888
50 4.95 1.11886 23.5818 1.01195 11.7316 0.873827 0.123457 1.1046 13.017 0.923505 0.532292 0.82497 0.613469
51 5.05 1.10462 24.9486 1.09105 12.4653 0.693444 0.148148 1.09039 13.7508 1.06231 0.57059 0.921031 0.646673
52 5.15 1.09661 26.3597 1.12052 13.249 0.653476 0.172346 1.05874 14.4919 1.08955 0.61144 0.781328 0.675962
53 5.25 1.09544 27.8246 1.10851 14.0548 1.7002 0.237778 1.066 15.2672 0.988925 0.649973 0.930843 0.712242
54 5.35 1.07627 29.3192 1.01208 14.8186 1.74062 0.307407 1.05547 16.0644 0.972138 0.689306 0.834906 0.746015
55 5.45 1.06091 30.8481 1.01258 15.6119 0.924575 0.345679 1.0383 16.8782 1.05713 0.733697 0.756885 0.777801
56 5.55 1.07789 32.4591 1.08768 16.4953 0.146834 0.351975 1.05058 17.7321 0.954138 0.775246 0.970367 0.820053
57 5.65 1.05685 34.096 1.14296 17.4575 0.966293 0.395062 1.05231 18.6186 0.887034 0.815279 0.845911 0.858234
58 5.75 1.04007 35.7644 1.01421 18.3418 0.534887 0.419753 1.05748 19.5412 1.08133 0.865822 0.957438 0.902983
59 5.85 1.02645 37.4687 1.07663 19.3134 0.516757 0.444444 1.05126 20.4906 0.936175 0.911109 0.972822 0.950046
60 5.95 1.03678 39.2496 1.03896 20.2834 0.441803 0.466296 1.06281 21.4835 0.912881 0.956798 0.930607 0.996617
61 6.05 1.04141 41.099 1.00454 21.253 0.787696 0.506543 1.03906 22.4871 0.98279 1.00765 0.820215 1.03906
62 6.15 1.02724 42.984 0.921446 22.1721 0.226892 0.518519 1.02049 23.5056 0.898999 1.05572 0.858926 1.08498
63 6.25 1.01339 44.9047 1.02152 23.2244 0.45273 0.54321 1.01371 24.5505 0.948006 1.10807 1.14782 1.14837
64 6.35 1.02988 46.9195 1.01808 24.3069 0 0.54321 1.02535 25.6416 0.915307 1.16025 0.827894 1.19557
65 6.45 1.01938 48.9772 1.00124 25.4054 0 0.54321 0.998151 26.7373 1.0343 1.22107 0.857564 1.246
66 6.55 1.00877 51.0769 0.967131 26.4996 0 0.54321 0.992265 27.8607 0.975462 1.28024 0.92632 1.30218
67 6.65 1.00215 53.2272 1.04017 27.7127 0.1694 0.553704 0.998706 29.0262 1.04342 1.34547 1.09431 1.37059
68 6.75 1.00711 55.4535 1.01825 28.9361 0.223726 0.567901 1.02301 30.2561 1.10405 1.41657 1.03964 1.43755
69 6.85 1.01291 57.7595 1.00887 30.1845 0.448171 0.597284 1.01403 31.5117 1.05714 1.4867 0.809618 1.49126
70 6.95 1.00409 60.1125 1.0112 31.4725 0.49958 0.630988 1.01961 32.8113 0.960567 1.55228 1.1192 1.56769
71 7.05 0.995493 62.5131 0.973759 32.7488 0.480846 0.664321 1.00142 34.1248 0.996572 1.62231 1.09025 1.64428
72 7.15 0.99813 64.9888 0.942947 34.02 0.37879 0.691358 0.988168 35.4578 1.01404 1.69559 1.03697 1.71922
73 7.25 0.993975 67.5237 1.00769 35.4168 0.268925 0.711111 0.986003 36.8255 1.00207 1.77005 0.907826 1.78668
74 7.35 0.993826 70.1286 1.00806 36.8529 0.355232 0.737901 0.977902 38.2195 1.02768 1.84853 0.963082 1.86023
75 7.45 0.971918 72.7458 0.986837 38.2973 0.459879 0.77358 0.978021 39.6519 1.04867 1.93082 1.01334 1.93974
76 7.55 0.967699 75.4222 1.01534 39.8235 0.520363 0.814938 0.986822 41.1363 1.06508 2.01664 0.930494 2.01472
77 7.65 0.994004 78.2446 0.973885 41.3265 0.975746 0.894691 0.988181 42.6624 0.996053 2.09903 1.07235 2.10344
78 7.75 0.985093 81.1153 0.981193 42.8806 0.788055 0.960741 0.994067 44.2379 1.00882 2.1847 1.13603 2.19989
79 7.85 0.973009 84.0244 0.961222 44.4426 0.565085 1.00938 0.990322 45.8483 1.04756 2.27595 0.860413 2.27484
80 7.95 0.985042 87.045 0.935434 46.0017 0.873141 1.08642 0.98471 47.4906 1.04498 2.36932 0.938157 2.35866
81 8.05 0.956866 90.0535 0.971633 47.6621 0.324575 1.1158 0.982719 49.171 0.972175 2.45838 0.897269 2.44086
82 8.15 0.953968 93.1277 1.00451 49.4216 0.509946 1.16309 0.956165 50.847 1.04329 2.55634 0.940199 2.52915
83 8.25 0.954538 96.2798 1.02097 51.2541 1.32133 1.28864 0.957562 52.5668 1.03012 2.65547 0.91625 2.6173
84 8.35 0.945556 99.4785 1.00174 53.096 1.20286 1.4058 0.964814 54.3419 1.06699 2.76063 0.914023 2.7074
85 8.45 0.957149 102.794 0.98434 54.9494 1.11871 1.51728 0.953955 56.1393 0.968888 2.85843 1.03072 2.81144
86 8.55 0.957504 106.19 0.966038 56.8117 0.874716 1.60654 0.949371 57.9706 1.02303 2.96414 1.03773 2.91868
87 8.65 0.952397 109.648 0.9343 58.6552 1.10601 1.7221 0.946052 59.8386 0.978672 3.06766 1.02081 3.02665
88 8.75 0.945119 113.159 0.964801 60.6031 0.322316 1.75654 0.936142 61.7299 0.998273 3.17571 0.989081 3.13369
89 8.85 0.940952 116.734 0.944573 62.5541 1.50539 1.92123 0.950495 63.6944 0.973954 3.28354 0.902987 3.23368
90 8.95 0.933707 120.363 0.940896 64.5415 0.384889 1.9642 0.966094 65.7365 1.03927 3.40123 0.96161 3.34257
91 9.05 0.934753 124.077 0.915487 66.5188 0.960964 2.07407 0.950707 67.7912 1.09574 3.52809 1.20886 3.48255
92 9.15 0.934446 127.873 0.950709 68.6178 0.808328 2.16864 0.93327 69.853 1.13373 3.66228 1.11371 3.61434
93 9.25 0.934609 131.753 0.960366 70.7848 1.10465 2.30049 0.952073 72.0027 1.05075 3.78937 1.00688 3.73613
94 9.35 0.92963 135.696 0.924738 72.9166 0.365777 2.34519 0.958333 74.2134 1.04337 3.9183 1.00245 3.86002
95 9.45 0.931653 139.733 0.927717 75.1014 0.943274 2.46284 0.944615 76.4395 0.986253 4.04282 0.983122 3.98413
96 9.55 0.940568 143.895 0.967301 77.4278 0.662732 2.54716 0.931958 78.6824 1.02169 4.17455 0.999395 4.11298
97 9.65 0.933409 148.112 0.961024 79.7877 0.199185 2.57309 0.936364 80.9833 1.00426 4.30676 1.00746 4.24562
98 9.75 0.950594 152.496 0.92655 82.1104 0.702294 2.6663 0.942293 83.3471 0.979356 4.43836 1.04883 4.38655
99 9.85 0.932874 156.888 0.94536 84.5293 0.708765 2.76235 0.936937 85.7458 1.00836 4.57666 1.00422 4.52429
100 9.95 0.931695 161.363 0.929945 86.9571 0.208503 2.79111 0.927442 88.1688 1.01154 4.71824 1.01331 4.6661
15400 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0416623 0.000798274 0 0 0 0
10 0.95 0 0 0 0 0 0 36.474 0.873267 0 0 0 0
11 1.05 0 0 0 0 0 0 4.32141 0.999506 0 0 0 0
12 1.15 0 0 0 0 0 0 0.0141165 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0213825 0.0018986 0 0 0 0 0 1 0 0 0 0
15 1.45 2.5203 0.26 0 0 0 0 0 1 0 0 0.14177 0.00042328
16 1.55 4.9848 0.843258 0 0 0 0 0.0314174 1.002 0 0 0.904158 0.00350529
17 1.65 0.555264 0.916872 0 0 0 0 0.419464 1.03225 0 0 3.80638 0.018211
18 1.75 0.133231 0.936742 0 0 0 0 0.949539 1.10927 0 0 10.1647 0.0623843
19 1.85 0.397274 1.00296 0 0 0 0 1.16037 1.21446 0 0 11.1742 0.116647
20 1.95 0.716106 1.13557 0 0 0 0 1.28918 1.3443 0 0 8.28198 0.161329
21 2.05 1.05046 1.35054 0 0 0 0 1.12538 1.46955 0 0 3.97063 0.185003
22 2.15 1.3192 1.64748 0 0 0 0 0.939916 1.58462 0 0 1.06538 0.191991
23 2.25 1.37719 1.98697 0 0 0 0 0.720553 1.68123 0.000999099 7.19166e-06 0.639071 0.196581
24 2.35 1.44842 2.37647 0 0 0 0 0.509089 1.75569 0.256762 0.00201906 0.383197 0.199583
25 2.45 1.44218 2.79799 0.0374691 0.00595238 0 0 0.463674 1.8294 2.86823 0.0264473 0.770765 0.206147
26 2.55 1.27247 3.20088 0.244417 0.0480225 0 0 0.523402 1.91953 6.18655 0.0835203 0.740577 0.212979
27 2.65 1.26266 3.63264 1.27851 0.285648 0 0 0.511477 2.01465 4.71818 0.130525 0.141766 0.214392
28 2.75 1.20316 4.07568 2.60817 0.807665 0 0 0.651171 2.14507 2.25695 0.154741 0.0453264 0.214878
29 2.85 1.17875 4.54187 3.11816 1.47795 0 0 0.925647 2.34418 1.32076 0.16996 0.00602502 0.214947
30 2.95 1.09269 5.00488 2.82259 2.12802 0 0 1.16773 2.6133 1.00036 0.18231 0.0506186 0.215572
31 3.05 1.01914 5.4665 2.42705 2.72551 1.89434 0.0246914 1.38469 2.95442 0.728771 0.191927 0.163123 0.217725
32 3.15 1.01932 5.95896 1.95736 3.23949 0 0.0246914 1.56241 3.36497 0.520865 0.199259 0.254856 0.221313
33 3.25 1.06958 6.50904 1.26776 3.59386 0 0.0246914 1.64026 3.82377 0.435529 0.205786 0.410281 0.22746
34 3.35 1.11427 7.1179 1.16441 3.93968 0 0.0246914 1.62326 4.30619 0.449275 0.21294 0.315673 0.232487
35 3.45 1.20526 7.81637 1.01059 4.258 0 0.0246914 1.48955 4.7757 0.561195 0.222415 0.832305 0.246541
36 3.55 1.20486 8.55569 0.959244 4.57792 0 0.0246914 1.44595 5.25825 0.384028 0.229281 0.80882 0.261002
37 3.65 1.27977 9.38584 0.877777 4.8874 0 0.0246914 1.36704 5.74054 0.402765 0.236893 1.01886 0.280258
38 3.75 1.32329 10.2919 0.94549 5.23926 0 0.0246914 1.26489 6.21158 0.500548 0.246879 0.695896 0.29414
39 3.85 1.26386 11.204 1.00624 5.63396 0 0.0246914 1.22269 6.6915 0.570285 0.258871 0.817747 0.311336
40 3.95 1.25602 12.1582 0.962196 6.03126 0 0.0246914 1.18611 7.18157 0.654845 0.273366 0.798429 0.329008
41 4.05 1.2524 13.1583 1.05956 6.49118 0 0.0246914 1.11231 7.66471 0.80581 0.292116 0.61433 0.343304
42 4.15 1.20613 14.1697 0.998438 6.94624 0 0.0246914 1.07882 8.15672 0.877039 0.313544 0.775134 0.362242
43 4.25 1.17054 15.1991 1.01012 7.42907 0.341182 0.0333333 1.06491 8.66608 0.761543 0.333058 0.90841 0.385519
44 4.35 1.17122 16.2782 1.0715 7.96563 0.605642 0.0493827 1.10536 9.21996 1.01026 0.360176 1.18186 0.417245
45 4.45 1.15045 17.3874 1.10695 8.54571 0 0.0493827 1.0934 9.79333 0.909332 0.385723 1.36155 0.455496
46 4.55 1.1345 18.5309 1.11574 9.15698 0 0.0493827 1.11871 10.4066 0.82737 0.410022 1.2057 0.490903
47 4.65 1.12852 19.719 1.04188 9.75315 0.0528791 0.0509877 1.087 11.029 0.910573 0.437952 0.94446 0.519874
48 4.75 1.13197 20.9625 1.12473 10.4247 0.69915 0.0730864 1.0833 11.6763 0.951502 0.468407 1.11098 0.555433
49 4.85 1.13542 22.2628 1.05183 11.0794 0.779171 0.0987654 1.03557 12.3213 1.0056 0.501963 0.969205 0.587774
50 4.95 1.1017 23.5771 1.05338 11.7625 0.719235 0.123457 1.07056 13.0159 1.00738 0.53698 0.803251 0.615694
51 5.05 1.11082 24.9564 1.08148 12.4923 0.691033 0.148148 1.07632 13.7428 0.985711 0.572641 0.921009 0.649015
52 5.15 1.08724 26.3604 1.06327 13.2386 0 0.148148 1.09455 14.5115 1.04232 0.611859 0.741058 0.676898
53 5.25 1.08162 27.8119 1.10063 14.0414 1.86059 0.22 1.0424 15.2723 1.07338 0.653828 1.0478 0.717867
54 5.35 1.0894 29.33 1.0149 14.8101 3.0261 0.341358 1.06015 16.0759 0.988315 0.693957 0.745888 0.748151
55 5.45 1.0565 30.8579 1.06458 15.6469 0.103959 0.345679 1.03371 16.8889 0.984972 0.735458 0.756067 0.78001
56 5.55 1.05094 32.434 1.09252 16.5374 0 0.345679 1.06254 17.7556 0.955131 0.777195 0.976671 0.822688
57 5.65 1.06132 34.0835 1.04352 17.4189 0.656835 0.375062 1.04196 18.6364 1.04958 0.824725 1.02004 0.868879
58 5.75 1.06487 35.7976 1.0586 18.3452 0.964893 0.419753 1.03881 19.5459 1.04447 0.873714 0.821751 0.907421
59 5.85 1.0314 37.5162 1.05697 19.3024 0.401442 0.439012 1.05307 20.5002 0.980287 0.921303 0.912217 0.951706
60 5.95 1.0456 39.3184 1.05508 20.2908 0.60753 0.469136 1.05117 21.4856 0.893237 0.966163 0.943872 0.99911
61 6.05 1.01295 41.1236 0.988691 21.2485 0.481477 0.493827 1.04181 22.4954 0.883339 1.01203 0.872178 1.0444
62 6.15 1.03746 43.034 0.963096 22.2124 0.798858 0.536173 1.02128 23.5183 0.927416 1.06179 0.853873 1.09021
63 6.25 1.04709 45.0255 1.00323 23.2495 0.128812 0.54321 1.02023 24.5736 0.990808 1.11669 1.18266 1.15575
64 6.35 1.01285 47.0139 0.99743 24.3138 0 0.54321 1.01553 25.6579 0.965117 1.1719 0.902417 1.20737
65 6.45 1.00814 49.0559 1.05151 25.4714 0 0.54321 1.01232 26.7731 1.02258 1.23225 0.771003 1.25287
66 6.55 1.0053 51.1557 0.968223 26.5706 0 0.54321 1.00213 27.9116 0.988197 1.29239 0.926351 1.30925
67 6.65 1.01788 53.3473 1.0021 27.7434 0.398515 0.567901 1.00809 29.0921 1.01286 1.35593 1.09573 1.37799
68 6.75 0.992304 55.5485 1.03686 28.9935 0 0.567901 1.00046 30.2992 0.990238 1.41994 0.903748 1.4364
69 6.85 0.972398 57.77 1.01578 30.2548 0.736064 0.616296 1.00511 31.548 1.0034 1.48672 0.906799 1.49676
70 6.95 0.989263 60.0965 0.995297 31.527 0.379526 0.641975 1.00341 32.8315 1.02925 1.55725 1.12954 1.57416
71 7.05 0.99585 62.5063 0.979871 32.8158 0.0458968 0.645185 1.01641 34.1692 1.01767 1.629 1.0617 1.64901
72 7.15 0.996266 64.986 0.974991 34.1348 0.915338 0.710741 1.00375 35.528 1.04371 1.70469 1.01692 1.72276
73 7.25 0.989787 67.519 0.993359 35.5165 0.357096 0.737037 0.998445 36.9177 1.01155 1.78012 0.993002 1.79681
74 7.35 0.986661 70.1141 1.00549 36.9539 0.12227 0.746296 0.963324 38.2957 0.96684 1.85421 0.926289 1.86779
75 7.45 0.992302 72.7955 0.963881 38.3696 0.563748 0.790123 0.990082 39.7509 1.0911 1.94012 0.984304 1.94529
76 7.55 0.996231 75.5604 1.00461 39.885 0.310512 0.814938 0.983359 41.2352 0.986212 2.01987 0.956112 2.0226
77 7.65 1.00172 78.4145 0.978415 41.4002 1.20325 0.91358 0.978855 42.7521 0.976858 2.10097 1.05841 2.11047
78 7.75 0.992233 81.3161 0.989147 42.9724 0.293418 0.938272 0.998413 44.34 1.04195 2.18974 1.08562 2.20297
79 7.85 0.981694 84.2614 0.974745 44.5619 0.765026 1.00432 0.980426 45.9399 1.08198 2.28433 0.974582 2.28816
80 7.95 0.959135 87.2128 0.926886 46.1121 0.73864 1.06975 0.983865 47.5865 1.04767 2.37826 0.860552 2.36532
81 8.05 0.969448 90.2714 0.978616 47.7903 0.72092 1.13519 0.974483 49.2587 0.981916 2.46852 0.895827 2.44767
82 8.15 0.964738 93.3913 0.998592 49.5455 0.697688 1.20012 0.966486 50.9586 0.974315 2.56033 0.922372 2.53458
83 8.25 0.94607 96.5263 1.01238 51.3689 0.879215 1.28395 0.956391 52.6823 1.06331 2.66299 0.952017 2.6265
84 8.35 0.950905 99.7542 0.998352 53.2109 1.20519 1.40173 0.950369 54.4369 1.03455 2.76531 0.991021 2.72451
85 8.45 0.95282 103.067 0.967736 55.0394 1.49735 1.55148 0.959996 56.252 0.990602 2.86565 0.948955 2.82064
86 8.55 0.956843 106.472 0.989728 56.9541 0.726851 1.62593 0.940093 58.0718 1.02968 2.97243 1.04481 2.92898
87 8.65 0.944076 109.911 0.971273 58.8771 0.923222 1.72272 0.959434 59.9727 1.00602 3.07921 0.958061 3.03067
88 8.75 0.938161 113.408 0.948314 60.7984 0.6593 1.79346 0.951712 61.9022 1.0225 3.19026 1.03098 3.14265
89 8.85 0.936486 116.979 0.93404 62.7344 1.42801 1.95012 0.94073 63.8533 0.993682 3.30067 1.00381 3.25418
90 8.95 0.937479 120.635 0.923268 64.6914 0.0109923 1.95136 0.974034 65.9193 1.02074 3.41666 0.959597 3.36322
91 9.05 0.943109 124.396 0.917662 66.6803 1.06946 2.07407 0.938541 67.9548 1.00819 3.53379 1.16724 3.49884
92 9.15 0.932949 128.199 0.979098 68.8495 0.781629 2.1658 0.952353 70.0661 1.0939 3.66371 1.067 3.62556
93 9.25 0.925976 132.056 0.936139 70.9691 0.703699 2.25012 0.947797 72.2136 1.12869 3.80071 1.00338 3.74735
94 9.35 0.950519 136.102 0.939107 73.1416 0.656212 2.33049 0.942833 74.3962 1.00664 3.92555 1.02999 3.87508
95 9.45 0.936177 140.173 0.928378 75.3356 0.990551 2.45444 0.950803 76.6446 1.0095 4.05343 0.953576 3.99588
96 9.55 0.937296 144.334 0.952622 77.6347 0.783668 2.55457 0.948936 78.9363 1.06363 4.19104 1.04424 4.13098
97 9.65 0.932171 148.561 0.944686 79.9626 0.281902 2.59136 0.920586 81.2063 0.989012 4.32169 0.993319 4.2622
98 9.75 0.953264 152.973 0.949035 82.35 0.941662 2.71679 0.943621 83.5817 1.00397 4.45708 1.03411 4.40165
99 9.85 0.932034 157.375 0.952294 84.795 0.369799 2.76704 0.957263 86.041 0.973631 4.59108 0.970458 4.53522
100 9.95 0.930228 161.859 0.940816 87.2598 0.186908 2.79296 0.932285 88.4851 1.07095 4.74149 1.03647 4.68078
15600 100
1 0.05 0 0 0 0 0 0 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0 0.0371898 0.00071557 0 0 0 0
10 0.95 0 0 0 0 0 0 36.4666 0.877165 0 0 0 0
11 1.05 0 0 0 0 0 0 4.16289 0.999356 0 0 0 0
12 1.15 0 0 0 0 0 0 0.0182731 1 0 0 0 0
13 1.25 0 0 0 0 0 0 0 1 0 0 0 0
14 1.35 0.0221617 0.00197771 0 0 0 0 0 1 0 0 0.075082 0.000195106
15 1.45 2.5508 0.264448 0 0 0 0 0 1 0 0 0.340942 0.00121693
16 1.55 4.93495 0.844624 0 0 0 0 0.0230894 1.00148 0 0 0.442982 0.00273479
17 1.65 0.552367 0.918206 0 0 0 0 0.310971 1.02401 0 0 3.24271 0.0153241
18 1.75 0.21151 0.949903 0 0 0 0 0.912842 1.09841 0 0 12.5014 0.0699074
19 1.85 0.391385 1.01545 0 0 0 0 1.25258 1.21249 0 0 9.11029 0.114358
20 1.95 0.701149 1.1459 0 0 0 0 1.36674 1.3508 0 0 8.28377 0.159266
21 2.05 1.03319 1.35836 0 0 0 0 1.09718 1.4735 0 0 4.07335 0.183667
22 2.15 1.26575 1.64463 0 0 0 0 0.925073 1.58729 0 0 1.20145 0.191584
23 2.25 1.38693 1.98816 0 0 0 0 0.677826 1.6786 0.0451082 0.000325423 0.865412 0.197831
24 2.35 1.42971 2.37446 0.00401102 0.000588624 0 0 0.521141 1.75519 0.262639 0.00239302 0.248599 0.199788
25 2.45 1.41149 2.78899 0.0181841 0.00349206 0 0 0.479776 1.83182 2.50722 0.0238475 0.949194 0.20791
26 2.55 1.29718 3.20166 0.239317 0.0448743 0 0 0.514503 1.92085 6.33823 0.0825998 0.613978 0.213601
27 2.65 1.21335 3.61851 1.18952 0.267011 0 0 0.547494 2.02316 4.52744 0.127923 0.134537 0.214947
28 2.75 1.19832 4.06187 2.71315 0.812639 0 0 0.666271 2.15723 2.59656 0.155912 0 0.214947
29 2.85 1.18896 4.53435 3.10799 1.48392 0 0 0.880731 2.34759 1.31839 0.171176 0.0285251 0.215278
30 2.95 1.12067 5.01148 2.85102 2.14367 1.84326 0.0225926 1.11914 2.60673 1.0546 0.184257 0.0266911 0.215608
31 3.05 1.03065 5.48051 2.48589 2.75858 0.160959 0.0246914 1.35752 2.94275 0.567761 0.191789 0.162067 0.217758
32 3.15 1.00951 5.97057 1.75893 3.22266 0 0.0246914 1.56388 3.35566 0.652181 0.201012 0.33596 0.22251
33 3.25 1.02664 6.5011 1.37784 3.60964 0 0.0246914 1.61957 3.81084 0.471319 0.208109 0.333859 0.227536
34 3.35 1.09544 7.10252 1.09382 3.93604 0 0.0246914 1.59999 4.28861 0.442604 0.215189 0.513426 0.235751
35 3.45 1.15666 7.77605 1.05718 4.27063 0 0.0246914 1.55492 4.78105 0.434601 0.222562 0.869387 0.250503
36 3.55 1.20801 8.52083 0.946203 4.58771 0 0.0246914 1.44281 5.26486 0.404802 0.229831 1.02941 0.268995
37 3.65 1.33878 9.39338 0.923672 4.91491 0 0.0246914 1.35018 5.74346 0.496439 0.239261 0.72841 0.282827
38 3.75 1.31768 10.2999 0.929749 5.26257 0 0.0246914 1.31363 6.23498 0.58009 0.25089 0.624374 0.295341
